Sample ID,Ground Truth,Predicted Label,Results
1512,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1513,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
1514,xiaolongbao,xiaolongbao,Correct
1515,mutton_fried_noodles,mutton_fried_noodles,Correct
1516,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1517,night_market_steak,night_market_steak,Correct
1518,milkfish_belly_congee,milkfish_belly_congee,Correct
1519,dried_shredded_squid,stir-fried_pork_intestine_with_ginger,Incorrect
1520,coffin_toast,coffin_toast,Correct
1521,peanut_brittle,peanut_brittle,Correct
1522,peanut_brittle,peanut_brittle,Correct
1523,spicy_duck_blood,spicy_duck_blood,Correct
1524,hakka_stir-fried,hakka_stir-fried,Correct
1525,milkfish_belly_congee,milkfish_belly_congee,Correct
1526,egg_pancake_roll,egg_pancake_roll,Correct
1527,pig's_blood_soup,pig's_blood_soup,Correct
1528,crab_migao,crab_migao,Correct
1529,pineapple_cake,sun_cake,Incorrect
1530,fish_head_casserole,fish_head_casserole,Correct
1531,turkey_rice,turkey_rice,Correct
1532,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
1533,rice_dumpling,rice_dumpling,Correct
1534,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1535,egg_pancake_roll,egg_pancake_roll,Correct
1536,fried_instant_noodles,fried_instant_noodles,Correct
1537,sailfish_stick,sailfish_stick,Correct
1538,braised_pork_over_rice,braised_pork_over_rice,Correct
1539,braised_pork_over_rice,braised_pork_over_rice,Correct
1540,mochi,mochi,Correct
1541,milkfish_belly_congee,milkfish_belly_congee,Correct
1542,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
1543,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1544,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1545,potsticker,potsticker,Correct
1546,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1547,ginger_duck_stew,fish_head_casserole,Incorrect
1548,bawan,bawan,Correct
1549,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1550,three-cup_chicken,three-cup_chicken,Correct
1551,rice_dumpling,rice_dumpling,Correct
1552,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1553,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1554,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
1555,steamed_taro_cake,steamed_taro_cake,Correct
1556,oyster_omelet,oyster_omelet,Correct
1557,night_market_steak,night_market_steak,Correct
1558,fried_rice_noodles,fried_rice_noodles,Correct
1559,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1560,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1561,tanghulu,tanghulu,Correct
1562,preserved_egg_tofu,preserved_egg_tofu,Correct
1563,pepper_pork_bun,oyster_fritter,Incorrect
1564,hot_sour_soup,hot_sour_soup,Correct
1565,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1566,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1567,rice_noodles_with_squid,rice_noodles_with_squid,Correct
1568,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1569,yolk_pastry,yolk_pastry,Correct
1570,sishen_soup,sishen_soup,Correct
1571,rice_noodles_with_squid,rice_noodles_with_squid,Correct
1572,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
1573,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1574,sailfish_stick,sailfish_stick,Correct
1575,fried_rice_noodles,fried_rice_noodles,Correct
1576,turkey_rice,turkey_rice,Correct
1577,fried_rice_noodles,fried_rice_noodles,Correct
1578,luwei,luwei,Correct
1579,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1580,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
1581,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1582,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1583,seafood_congee,seafood_congee,Correct
1584,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
1585,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1586,oyster_fritter,oyster_omelet,Incorrect
1587,sweet_potato_ball,sweet_potato_ball,Correct
1588,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
1589,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
1590,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
1591,rice_noodles_with_squid,stir-fried_duck_meat_broth,Incorrect
1592,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
1593,papaya_milk,papaya_milk,Correct
1594,dried_shredded_squid,dried_shredded_squid,Correct
1595,taiwanese_burrito,taiwanese_burrito,Correct
1596,pepper_pork_bun,steam-fried_bun,Incorrect
1597,tube-shaped_migao,tube-shaped_migao,Correct
1598,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
1599,yolk_pastry,yolk_pastry,Correct
1600,tube-shaped_migao,braised_pork_over_rice,Incorrect
1601,nougat,nougat,Correct
1602,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1603,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1604,rice_noodles_with_squid,stir-fried_calamari_broth,Incorrect
1605,pepper_pork_bun,pepper_pork_bun,Correct
1606,steam-fried_bun,xiaolongbao,Incorrect
1607,stinky_tofu,stinky_tofu,Correct
1608,coffin_toast,coffin_toast,Correct
1609,fish_head_casserole,fish_head_casserole,Correct
1610,hot_sour_soup,hot_sour_soup,Correct
1611,spicy_duck_blood,spicy_duck_blood,Correct
1612,peanut_brittle,peanut_brittle,Correct
1613,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1614,steamed_taro_cake,steamed_taro_cake,Correct
1615,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1616,bubble_tea,bubble_tea,Correct
1617,kung-pao_chicken,kung-pao_chicken,Correct
1618,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
1619,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1620,fried_instant_noodles,fried_instant_noodles,Correct
1621,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
1622,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1623,sliced_pork_bun,sliced_pork_bun,Correct
1624,oyster_fritter,oyster_fritter,Correct
1625,seafood_congee,seafood_congee,Correct
1626,braised_napa_cabbage,braised_napa_cabbage,Correct
1627,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
1628,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
1629,coffin_toast,coffin_toast,Correct
1630,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1631,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
1632,beef_soup,beef_soup,Correct
1633,jerky,jerky,Correct
1634,ginger_duck_stew,ginger_duck_stew,Correct
1635,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1636,hot_sour_soup,hot_sour_soup,Correct
1637,taiwanese_burrito,taiwanese_burrito,Correct
1638,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1639,sailfish_stick,sailfish_stick,Correct
1640,yolk_pastry,yolk_pastry,Correct
1641,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1642,fried_instant_noodles,fried_instant_noodles,Correct
1643,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
1644,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1645,sun_cake,sun_cake,Correct
1646,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
1647,sesame_oil_chicken_soup,chicken_mushroom_soup,Incorrect
1648,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1649,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
1650,seafood_congee,seafood_congee,Correct
1651,papaya_milk,papaya_milk,Correct
1652,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1653,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
1654,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1655,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
1656,turnip_cake,sailfish_stick,Incorrect
1657,scallion_pancake,scallion_pancake,Correct
1658,stinky_tofu,stinky_tofu,Correct
1659,bubble_tea,bubble_tea,Correct
1660,taiwanese_burrito,taiwanese_burrito,Correct
1661,dried_shredded_squid,dried_shredded_squid,Correct
1662,fried_instant_noodles,fried_instant_noodles,Correct
1663,night_market_steak,night_market_steak,Correct
1664,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
1665,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1666,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1667,taiwanese_pork_ball_soup,taiwanese_pork_ball_soup,Correct
1668,bubble_tea,bubble_tea,Correct
1669,saute_spring_onion_with_beef,saute_spring_onion_with_beef,Correct
1670,preserved_egg_tofu,preserved_egg_tofu,Correct
1671,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1672,tangyuan,tangyuan,Correct
1673,beef_noodles,beef_noodles,Correct
1674,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1675,spicy_duck_blood,spicy_duck_blood,Correct
1676,seafood_congee,seafood_congee,Correct
1677,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1678,three-cup_chicken,sweet_and_sour_pork_ribs,Incorrect
1679,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1680,spicy_duck_blood,spicy_duck_blood,Correct
1681,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
1682,bawan,bawan,Correct
1683,bubble_tea,bubble_tea,Correct
1684,fried_rice_noodles,cold_noodles,Incorrect
1685,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1686,roasted_sweet_potato,roasted_sweet_potato,Correct
1687,cold_noodles,cold_noodles,Correct
1688,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1689,seafood_congee,seafood_congee,Correct
1690,hakka_stir-fried,hakka_stir-fried,Correct
1691,iron_egg,iron_egg,Correct
1692,dried_shredded_squid,dried_shredded_squid,Correct
1693,spicy_duck_blood,spicy_duck_blood,Correct
1694,ginger_duck_stew,ginger_duck_stew,Correct
1695,tangyuan,tangyuan,Correct
1696,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
1697,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1698,brown_sugar_cake,brown_sugar_cake,Correct
1699,sliced_pork_bun,sliced_pork_bun,Correct
1700,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
1701,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1702,caozaiguo,steam-fried_bun,Incorrect
1703,hot_sour_soup,hot_sour_soup,Correct
1704,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1705,jerky,jerky,Correct
1706,ginger_duck_stew,mutton_hot_pot,Incorrect
1707,saute_spring_onion_with_beef,hakka_stir-fried,Incorrect
1708,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
1709,tangyuan,tangyuan,Correct
1710,beef_noodles,beef_noodles,Correct
1711,taro_ball,taro_ball,Correct
1712,stinky_tofu,stinky_tofu,Correct
1713,hot_sour_soup,hot_sour_soup,Correct
1714,seafood_congee,seafood_congee,Correct
1715,beef_soup,beef_soup,Correct
1716,crab_migao,crab_migao,Correct
1717,shrimp_rice,shrimp_rice,Correct
1718,spicy_duck_blood,spicy_duck_blood,Correct
1719,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1720,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1721,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1722,taiwanese_burrito,taiwanese_burrito,Correct
1723,taiwanese_burrito,taiwanese_burrito,Correct
1724,tube-shaped_migao,tube-shaped_migao,Correct
1725,xiaolongbao,xiaolongbao,Correct
1726,hot_sour_soup,hot_sour_soup,Correct
1727,stir-fried_calamari_broth,stir-fried_calamari_broth,Correct
1728,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
1729,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1730,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1731,turkey_rice,braised_pork_over_rice,Incorrect
1732,papaya_milk,papaya_milk,Correct
1733,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1734,chinese_pickled_cucumber,chinese_pickled_cucumber,Correct
1735,braised_napa_cabbage,braised_napa_cabbage,Correct
1736,spicy_duck_blood,spicy_duck_blood,Correct
1737,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
1738,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1739,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
1740,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1741,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1742,sishen_soup,sishen_soup,Correct
1743,mutton_fried_noodles,mutton_fried_noodles,Correct
1744,braised_napa_cabbage,braised_napa_cabbage,Correct
1745,milkfish_belly_congee,milkfish_belly_congee,Correct
1746,dried_shredded_squid,dried_shredded_squid,Correct
1747,sweet_potato_ball,sweet_potato_ball,Correct
1748,deep_fried_pork_rib_and_radish_soup,fried-spanish_mackerel_thick_soup,Incorrect
1749,milkfish_belly_congee,milkfish_belly_congee,Correct
1750,mango_shaved_ice,mango_shaved_ice,Correct
1751,pork_intestines_fire_pot,pork_intestines_fire_pot,Correct
1752,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
1753,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1754,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1755,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1756,pineapple_cake,pineapple_cake,Correct
1757,mutton_fried_noodles,mutton_fried_noodles,Correct
1758,brown_sugar_cake,brown_sugar_cake,Correct
1759,yolk_pastry,yolk_pastry,Correct
1760,turnip_cake,turnip_cake,Correct
1761,yolk_pastry,yolk_pastry,Correct
1762,steamed_cod_fish_with_crispy_bean,steamed_cod_fish_with_crispy_bean,Correct
1763,rice_noodles_with_squid,rice_noodles_with_squid,Correct
1764,jerky,jerky,Correct
1765,oyster_omelet,oyster_omelet,Correct
1766,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1767,mango_shaved_ice,mango_shaved_ice,Correct
1768,sishen_soup,sishen_soup,Correct
1769,cold_noodles,cold_noodles,Correct
1770,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1771,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1772,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1773,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1774,milkfish_belly_congee,milkfish_belly_congee,Correct
1775,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
1776,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1777,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1778,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1779,kung-pao_chicken,kung-pao_chicken,Correct
1780,sun_cake,sun_cake,Correct
1781,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
1782,egg_pancake_roll,egg_pancake_roll,Correct
1783,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
1784,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1785,three-cup_chicken,three-cup_chicken,Correct
1786,nabeyaki_egg_noodles,seafood_congee,Incorrect
1787,pineapple_cake,pineapple_cake,Correct
1788,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1789,crab_migao,crab_migao,Correct
1790,bitter_melon_with_salted_eggs,bitter_melon_with_salted_eggs,Correct
1791,fried-spanish_mackerel_thick_soup,fried-spanish_mackerel_thick_soup,Correct
1792,turnip_cake,turnip_cake,Correct
1793,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1794,three-cup_chicken,three-cup_chicken,Correct
1795,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1796,fish_head_casserole,fish_head_casserole,Correct
1797,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
1798,scallion_pancake,scallion_pancake,Correct
1799,pepper_pork_bun,pepper_pork_bun,Correct
1800,braised_pork_over_rice,braised_pork_over_rice,Correct
1801,grilled_corn,grilled_corn,Correct
1802,bubble_tea,bubble_tea,Correct
1803,taro_ball,taro_ball,Correct
1804,rice_noodles_with_squid,rice_noodles_with_squid,Correct
1805,roasted_sweet_potato,roasted_sweet_potato,Correct
1806,sugar_coated_sweet_potato,sugar_coated_sweet_potato,Correct
1807,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1808,jelly_of_gravey_and_chicken_feet_skin,fried_eel_noodles,Incorrect
1809,luwei,luwei,Correct
1810,luwei,luwei,Correct
1811,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
1812,three-cup_chicken,three-cup_chicken,Correct
1813,dried_shredded_squid,dried_shredded_squid,Correct
1814,rice_dumpling,rice_dumpling,Correct
1815,brown_sugar_cake,brown_sugar_cake,Correct
1816,seafood_congee,seafood_congee,Correct
1817,luwei,luwei,Correct
1818,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
1819,taro_ball,taro_ball,Correct
1820,turkey_rice,turkey_rice,Correct
1821,steam-fried_bun,steam-fried_bun,Correct
1822,tube-shaped_migao,tube-shaped_migao,Correct
1823,braised_napa_cabbage,braised_napa_cabbage,Correct
1824,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
1825,taiwanese_sausage_in_rice_bun,taiwanese_sausage_in_rice_bun,Correct
1826,brown_sugar_cake,brown_sugar_cake,Correct
1827,rice_dumpling,rice_dumpling,Correct
1828,bubble_tea,bubble_tea,Correct
1829,fried_eel_noodles,fried_eel_noodles,Correct
1830,oyster_omelet,stir-fried_calamari_broth,Incorrect
1831,sweet_and_sour_pork_ribs,sugar_coated_sweet_potato,Incorrect
1832,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1833,taro_ball,taro_ball,Correct
1834,mutton_fried_noodles,mutton_fried_noodles,Correct
1835,oyster_fritter,oyster_fritter,Correct
1836,tangyuan,tangyuan,Correct
1837,mochi,mochi,Correct
1838,mutton_fried_noodles,mutton_fried_noodles,Correct
1839,sweet_potato_ball,sweet_potato_ball,Correct
1840,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1841,mutton_fried_noodles,mutton_fried_noodles,Correct
1842,kung-pao_chicken,kung-pao_chicken,Correct
1843,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
1844,tangyuan,tangyuan,Correct
1845,rice_with_soy-stewed_pork,stewed_pig's_knuckles,Incorrect
1846,seafood_congee,hot_sour_soup,Incorrect
1847,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
1848,oyster_fritter,oyster_fritter,Correct
1849,crab_migao,crab_migao,Correct
1850,meat_dumpling_in_chili_oil,meat_dumpling_in_chili_oil,Correct
1851,night_market_steak,night_market_steak,Correct
1852,sailfish_stick,sailfish_stick,Correct
1853,salty_fried_chicken_nuggets,salty_fried_chicken_nuggets,Correct
1854,sailfish_stick,sailfish_stick,Correct
1855,sailfish_stick,sailfish_stick,Correct
1856,sun_cake,sun_cake,Correct
1857,preserved_egg_tofu,preserved_egg_tofu,Correct
1858,fried_rice_noodles,fried_rice_noodles,Correct
1859,three-cup_chicken,three-cup_chicken,Correct
1860,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1861,egg_pancake_roll,egg_pancake_roll,Correct
1862,steamed_taro_cake,steamed_taro_cake,Correct
1863,jerky,jerky,Correct
1864,fried_instant_noodles,fried_instant_noodles,Correct
1865,preserved_egg_tofu,preserved_egg_tofu,Correct
1866,scrambled_eggs_with_shrimp,scrambled_eggs_with_shrimp,Correct
1867,stir-fried_loofah_with_clam,preserved_egg_tofu,Incorrect
1868,hakka_stir-fried,hakka_stir-fried,Correct
1869,milkfish_belly_congee,milkfish_belly_congee,Correct
1870,papaya_milk,papaya_milk,Correct
1871,shrimp_rice,shrimp_rice,Correct
1872,dried_shredded_squid,dried_shredded_squid,Correct
1873,bawan,bawan,Correct
1874,wheel_pie,wheel_pie,Correct
1875,night_market_steak,night_market_steak,Correct
1876,grilled_corn,grilled_corn,Correct
1877,pineapple_cake,pineapple_cake,Correct
1878,roasted_sweet_potato,roasted_sweet_potato,Correct
1879,kung-pao_chicken,kung-pao_chicken,Correct
1880,taro_ball,taro_ball,Correct
1881,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1882,pineapple_cake,pineapple_cake,Correct
1883,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1884,oyster_omelet,oyster_omelet,Correct
1885,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1886,mutton_fried_noodles,saute_spring_onion_with_beef,Incorrect
1887,nabeyaki_egg_noodles,fried-spanish_mackerel_thick_soup,Incorrect
1888,scallion_pancake,scallion_pancake,Correct
1889,mochi,mochi,Correct
1890,stir-fried_pork_intestine_with_ginger,stir-fried_pork_intestine_with_ginger,Correct
1891,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1892,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
1893,milkfish_belly_congee,milkfish_belly_congee,Correct
1894,taro_ball,taro_ball,Correct
1895,pineapple_cake,pineapple_cake,Correct
1896,fish_head_casserole,fish_head_casserole,Correct
1897,xiaolongbao,xiaolongbao,Correct
1898,egg_pancake_roll,egg_pancake_roll,Correct
1899,shrimp_rice,shrimp_rice,Correct
1900,mutton_fried_noodles,mutton_fried_noodles,Correct
1901,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
1902,xiaolongbao,xiaolongbao,Correct
1903,coffin_toast,coffin_toast,Correct
1904,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1905,crab_migao,crab_migao,Correct
1906,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1907,fried_eel_noodles,fried_eel_noodles,Correct
1908,mutton_fried_noodles,mutton_fried_noodles,Correct
1909,stir_fried_clams_with_basil,stir_fried_clams_with_basil,Correct
1910,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1911,deep_fried_pork_rib_and_radish_soup,deep_fried_pork_rib_and_radish_soup,Correct
1912,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1913,scallion_pancake,scallion_pancake,Correct
1914,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
1915,sesame_oil_chicken_soup,sesame_oil_chicken_soup,Correct
1916,mango_shaved_ice,mango_shaved_ice,Correct
1917,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
1918,egg_pancake_roll,egg_pancake_roll,Correct
1919,fried_eel_noodles,fried_eel_noodles,Correct
1920,sishen_soup,sishen_soup,Correct
1921,deep-fried_chicken_cutlets,deep-fried_chicken_cutlets,Correct
1922,fried_rice_noodles,fried_rice_noodles,Correct
1923,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1924,hung_rui_chen_sandwich,hung_rui_chen_sandwich,Correct
1925,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1926,rice_noodles_with_squid,rice_noodles_with_squid,Correct
1927,brown_sugar_cake,brown_sugar_cake,Correct
1928,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1929,steamed_taro_cake,steamed_taro_cake,Correct
1930,kung-pao_chicken,kung-pao_chicken,Correct
1931,braised_napa_cabbage,braised_napa_cabbage,Correct
1932,three-cup_chicken,three-cup_chicken,Correct
1933,twist_roll,twist_roll,Correct
1934,grilled_taiwanese_sausage,grilled_taiwanese_sausage,Correct
1935,roasted_sweet_potato,roasted_sweet_potato,Correct
1936,luwei,luwei,Correct
1937,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1938,iron_egg,iron_egg,Correct
1939,bubble_tea,bubble_tea,Correct
1940,cold_noodles,cold_noodles,Correct
1941,sanxia_golden_croissants,sanxia_golden_croissants,Correct
1942,pineapple_cake,pineapple_cake,Correct
1943,roasted_sweet_potato,roasted_sweet_potato,Correct
1944,rice_with_soy-stewed_pork,rice_with_soy-stewed_pork,Correct
1945,papaya_milk,papaya_milk,Correct
1946,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
1947,taiwanese_burrito,taiwanese_burrito,Correct
1948,roasted_sweet_potato,roasted_sweet_potato,Correct
1949,luwei,luwei,Correct
1950,nabeyaki_egg_noodles,nabeyaki_egg_noodles,Correct
1951,beef_noodles,beef_noodles,Correct
1952,papaya_milk,papaya_milk,Correct
1953,spicy_duck_blood,spicy_duck_blood,Correct
1954,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1955,mung_bean_smoothie_milk,mung_bean_smoothie_milk,Correct
1956,sweet_and_sour_pork_ribs,sweet_and_sour_pork_ribs,Correct
1957,hot_sour_soup,hot_sour_soup,Correct
1958,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1959,preserved_egg_tofu,preserved_egg_tofu,Correct
1960,jelly_of_gravey_and_chicken_feet_skin,jelly_of_gravey_and_chicken_feet_skin,Correct
1961,three-cup_chicken,three-cup_chicken,Correct
1962,turnip_cake,turnip_cake,Correct
1963,grilled_corn,grilled_corn,Correct
1964,sishen_soup,sishen_soup,Correct
1965,scrambled_eggs_with_tomatoes,scrambled_eggs_with_tomatoes,Correct
1966,intestine_and_oyster_vermicelli,intestine_and_oyster_vermicelli,Correct
1967,wheel_pie,wheel_pie,Correct
1968,twist_roll,twist_roll,Correct
1969,mochi,mochi,Correct
1970,oyster_omelet,oyster_omelet,Correct
1971,fried_eel_noodles,fried_eel_noodles,Correct
1972,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1973,bawan,bawan,Correct
1974,ginger_duck_stew,sesame_oil_chicken_soup,Incorrect
1975,turnip_cake,turnip_cake,Correct
1976,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1977,egg_pancake_roll,egg_pancake_roll,Correct
1978,mango_shaved_ice,mango_shaved_ice,Correct
1979,beef_soup,beef_soup,Correct
1980,coffin_toast,coffin_toast,Correct
1981,chicken_mushroom_soup,chicken_mushroom_soup,Correct
1982,crab_migao,crab_migao,Correct
1983,ginger_duck_stew,mutton_hot_pot,Incorrect
1984,cold_noodles,cold_noodles,Correct
1985,fried_rice_noodles,fried_rice_noodles,Correct
1986,stewed_pig's_knuckles,stewed_pig's_knuckles,Correct
1987,stir-fried_duck_meat_broth,stir-fried_duck_meat_broth,Correct
1988,mutton_hot_pot,mutton_hot_pot,Correct
1989,tangyuan,tangyuan,Correct
1990,eight_treasure_shaved_ice,eight_treasure_shaved_ice,Correct
1991,rice_dumpling,rice_dumpling,Correct
1992,egg_pancake_roll,egg_pancake_roll,Correct
1993,three-cup_chicken,three-cup_chicken,Correct
1994,stir-fried_loofah_with_clam,stir-fried_loofah_with_clam,Correct
1995,crab_migao,crab_migao,Correct
